Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
   0,  0,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1995,  1,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1995,  2,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1995,  3,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1995,  4,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1995,  5,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1995,  6,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1995,  7, 0.0985,270.174, 64.49, 19.04, 41.76,  0.04, 21.24
1995,  8, 0.1039,272.224, 62.36, 17.53, 39.94,  0.07, 26.86
1995,  9, 0.1079,273.639, 59.39, 18.81, 39.10,  0.11, 30.16
1995, 10, 0.1123,274.833, 57.04, 21.01, 39.02,  0.04, 29.79
1995, 11, 0.1179,275.558, 53.58, 25.82, 39.70,  0.04, 25.48
1995, 12, 0.1214,275.843, 48.76, 34.68, 41.72,  0.00, 16.17
1995, 13, 0.1313,276.854, 47.87, 37.83, 42.84,  0.00, 13.05
1995, 14, 0.1498,278.969, 51.63, 34.44, 43.03,  0.00, 13.01
1995, 15, 0.1687,280.973, 54.87, 31.32, 43.10,  0.04, 13.56
1995, 16, 0.1952,283.592, 51.37, 39.61, 45.49,  0.04, 11.02
1995, 17, 0.2170,284.881, 48.60, 45.71, 47.15,  0.00,  7.86
1995, 18, 0.2443,286.329, 47.32, 49.87, 48.59,  0.00,  6.78
1995, 19, 0.2788,287.856, 49.40, 52.01, 50.71,  0.00,  4.97
1995, 20, 0.3163,289.215, 43.55, 53.72, 48.63,  0.00,  6.27
1995, 21, 0.3482,290.692, 50.63, 46.94, 48.78,  0.00,  7.21
1995, 22, 0.3720,292.057, 57.09, 38.65, 47.87,  0.00,  9.90
1995, 23, 0.3863,292.701, 61.83, 35.37, 48.60,  0.11,  8.48
1995, 24, 0.4000,293.042, 67.20, 33.52, 50.36,  0.00,  5.98
1995, 25, 0.4071,293.102, 69.97, 34.34, 52.15,  0.00,  4.20
1995, 26, 0.4176,293.832, 74.26, 29.04, 51.65,  0.00,  4.68
1995, 27, 0.4221,294.702, 77.44, 22.59, 50.01,  0.00,  6.16
1995, 28, 0.4213,295.080, 79.39, 20.83, 50.11,  0.00,  6.74
1995, 29, 0.4150,295.258, 78.89, 20.69, 49.79,  0.00,  8.48
1995, 30, 0.4076,295.488, 77.86, 20.24, 49.05,  0.11, 10.58
1995, 31, 0.3982,295.193, 75.50, 24.08, 49.79,  0.33, 11.27
1995, 32, 0.3887,294.734, 73.52, 28.06, 50.79,  0.62, 10.98
1995, 33, 0.3741,294.105, 69.35, 30.61, 49.98,  1.05, 13.92
1995, 34, 0.3581,293.310, 64.22, 28.95, 46.58,  1.52, 19.17
1995, 35, 0.3386,292.086, 59.60, 27.19, 43.39,  1.67, 25.19
1995, 36, 0.3287,290.657, 62.46, 26.34, 44.40,  0.54, 21.39
1995, 37, 0.3165,289.252, 64.55, 24.61, 44.58,  0.22, 19.07
1995, 38, 0.3123,288.029, 70.84, 22.73, 46.78,  0.07, 13.08
1995, 39, 0.3079,287.217, 78.86, 15.32, 47.09,  0.07,  9.64
1995, 40, 0.3000,286.321, 86.27,  7.88, 47.08,  0.04,  6.96
1995, 41, 0.2808,284.508, 88.44,  6.40, 47.42,  0.04,  5.26
1995, 42, 0.2518,282.125, 85.22,  7.89, 46.56,  0.04,  7.07
1995, 43, 0.2207,279.456, 79.92, 11.13, 45.53,  0.04, 10.58
1995, 44, 0.1845,276.202, 71.84, 17.22, 44.53,  0.04, 15.88
1995, 45, 0.1535,273.256, 67.61, 20.38, 44.00,  0.22, 19.25
1995, 46, 0.1264,270.704, 65.56, 21.41, 43.49,  0.36, 22.76
1995, 47, 0.1034,268.452, 62.74, 21.89, 42.32,  0.51, 27.69
1995, 48, 0.0845,266.582, 56.82, 21.17, 39.00,  1.23, 38.82
1995, 49, 0.0712,264.567, 48.21, 23.05, 35.63,  2.43, 50.71
1995, 50, 0.0575,262.457, 34.40, 28.58, 31.49,  7.14, 63.68
1995, 51, 0.0466,260.380, 22.40, 36.42, 29.41, 11.27, 69.55
1995, 52, 0.0402,258.819, 18.00, 42.09, 30.04,  9.06, 68.76
1996,  1, 0.0370,257.769, 17.09, 44.40, 30.75,  7.39, 66.62
1996,  2, 0.0340,257.426, 15.20, 46.26, 30.73,  5.36, 68.43
1996,  3, 0.0285,257.401, 12.02, 48.79, 30.41,  4.28, 70.71
1996,  4, 0.0249,256.850,  9.95, 57.40, 33.68,  0.94, 59.62
1996,  5, 0.0228,256.773,  8.36, 65.27, 36.81,  0.18, 43.89
1996,  6, 0.0210,256.614,  6.56, 72.37, 39.47,  0.04, 31.86
1996,  7, 0.0201,256.785,  5.23, 77.03, 41.13,  0.00, 23.99
1996,  8, 0.0194,257.677,  4.31, 78.79, 41.55,  0.00, 22.87
1996,  9, 0.0190,259.192,  3.46, 79.74, 41.60,  0.00, 22.98
1996, 10, 0.0239,261.773,  3.90, 76.00, 39.95,  0.04, 29.79
1996, 11, 0.0311,264.284,  4.20, 73.41, 38.81,  0.07, 34.40
1996, 12, 0.0425,267.124,  5.68, 70.62, 38.15,  0.04, 37.59
1996, 13, 0.0621,270.389, 10.66, 65.03, 37.85,  0.00, 39.54
1996, 14, 0.0887,273.769, 19.76, 57.28, 38.52,  0.07, 35.77
1996, 15, 0.1243,278.100, 33.05, 44.00, 38.53,  0.07, 33.45
1996, 16, 0.1683,282.597, 36.60, 45.96, 41.28,  0.00, 22.62
1996, 17, 0.2130,286.046, 46.14, 38.06, 42.10,  0.00, 20.81
1996, 18, 0.2592,289.014, 53.80, 31.00, 42.40,  0.07, 20.62
1996, 19, 0.3066,291.053, 61.65, 28.78, 45.22,  0.00, 13.66
1996, 20, 0.3508,292.888, 55.35, 28.61, 41.98,  0.00, 20.91
1996, 21, 0.3832,294.324, 62.95, 21.65, 42.30,  0.00, 21.31
1996, 22, 0.3949,294.784, 65.14, 19.78, 42.46,  0.11, 20.30
1996, 23, 0.3969,294.833, 65.35, 20.56, 42.96,  0.33, 20.01
1996, 24, 0.3882,294.512, 61.87, 22.60, 42.23,  0.69, 23.67
1996, 25, 0.3734,293.729, 55.99, 28.81, 42.40,  0.62, 25.77
1996, 26, 0.3632,293.121, 52.04, 34.01, 43.02,  0.58, 23.38
1996, 27, 0.3534,292.292, 49.23, 42.29, 45.76,  0.25, 17.69
1996, 28, 0.3486,291.714, 49.17, 50.32, 49.74,  0.04, 11.20
1996, 29, 0.3451,291.464, 49.77, 55.41, 52.59,  0.04,  6.78
1996, 30, 0.3325,290.645, 43.92, 65.01, 54.46,  0.00,  3.23
1996, 31, 0.3315,290.321, 44.99, 69.24, 57.11,  0.00,  1.85
1996, 32, 0.3331,290.248, 47.53, 69.76, 58.64,  0.00,  1.30
1996, 33, 0.3311,289.916, 48.87, 70.06, 59.46,  0.00,  1.09
1996, 34, 0.3190,289.001, 45.70, 70.54, 58.12,  0.00,  1.45
1996, 35, 0.2996,287.358, 41.91, 72.69, 57.30,  0.00,  1.96
1996, 36, 0.2803,285.255, 41.19, 76.89, 59.04,  0.00,  1.45
1996, 37, 0.2687,283.857, 43.69, 75.09, 59.39,  0.00,  1.34
1996, 38, 0.2609,283.414, 47.91, 67.13, 57.52,  0.00,  2.61
1996, 39, 0.2550,283.129, 54.47, 54.70, 54.58,  0.00,  3.62
1996, 40, 0.2376,282.236, 56.01, 44.83, 50.42,  0.00,  8.19
1996, 41, 0.2136,280.782, 54.03, 38.71, 46.37,  0.04, 13.70
1996, 42, 0.1756,278.358, 44.20, 38.93, 41.56,  0.40, 25.26
1996, 43, 0.1386,275.477, 33.90, 42.09, 37.99,  1.12, 39.36
1996, 44, 0.1099,272.046, 26.58, 47.45, 37.01,  2.50, 44.18
1996, 45, 0.0899,268.887, 23.65, 49.36, 36.51,  3.34, 46.79
1996, 46, 0.0710,265.454, 20.39, 52.86, 36.62,  3.66, 46.47
1996, 47, 0.0552,262.359, 17.50, 56.40, 36.95,  3.99, 44.83
1996, 48, 0.0454,259.985, 16.11, 58.52, 37.31,  3.95, 44.94
1996, 49, 0.0397,258.539, 13.01, 58.15, 35.58,  5.29, 50.60
1996, 50, 0.0401,258.056, 14.59, 54.85, 34.72,  6.20, 52.63
1996, 51, 0.0477,259.208, 26.02, 43.55, 34.78,  5.04, 52.08
1996, 52, 0.0538,260.211, 37.33, 34.27, 35.80,  3.19, 49.44
1997,  1, 0.0614,261.204, 50.90, 25.69, 38.29,  1.96, 40.85
1997,  2, 0.0666,262.135, 57.45, 22.41, 39.93,  0.76, 37.22
1997,  3, 0.0718,263.344, 63.56, 19.32, 41.44,  0.14, 30.88
1997,  4, 0.0809,265.321, 70.91, 15.94, 43.43,  0.04, 20.23
1997,  5, 0.0945,267.271, 78.17, 14.67, 46.42,  0.00,  9.53
1997,  6, 0.1109,269.263, 83.69, 14.14, 48.91,  0.00,  4.35
1997,  7, 0.1234,271.337, 84.38, 12.43, 48.41,  0.00,  4.39
1997,  8, 0.1349,273.235, 84.01, 11.85, 47.93,  0.00,  4.82
1997,  9, 0.1435,274.670, 81.96, 13.41, 47.69,  0.00,  5.29
1997, 10, 0.1541,276.312, 82.00, 14.01, 48.00,  0.00,  5.18
1997, 11, 0.1633,277.985, 79.02, 15.02, 47.02,  0.00,  5.33
1997, 12, 0.1677,279.400, 73.44, 19.46, 46.45,  0.00,  5.51
1997, 13, 0.1758,280.759, 70.83, 21.04, 45.94,  0.00,  6.63
1997, 14, 0.1803,281.532, 66.63, 23.22, 44.92,  0.00,  9.28
1997, 15, 0.1867,282.831, 63.07, 23.08, 43.07,  0.00, 13.34
1997, 16, 0.2029,284.477, 54.86, 33.96, 44.41,  0.14, 16.82
1997, 17, 0.2245,286.029, 51.92, 38.29, 45.10,  0.11, 16.24
1997, 18, 0.2498,287.367, 49.64, 42.85, 46.24,  0.22, 13.92
1997, 19, 0.2765,288.342, 48.10, 48.70, 48.40,  0.18,  9.93
1997, 20, 0.3042,289.049, 39.23, 54.63, 46.93,  0.07, 11.71
1997, 21, 0.3313,289.184, 44.18, 57.24, 50.71,  0.00,  5.33
1997, 22, 0.3539,288.980, 49.97, 59.91, 54.94,  0.00,  2.07
1997, 23, 0.3787,289.828, 58.99, 55.45, 57.22,  0.00,  1.41
1997, 24, 0.4027,290.986, 68.88, 48.68, 58.78,  0.00,  1.16
1997, 25, 0.4145,291.440, 73.84, 47.36, 60.60,  0.00,  0.54
1997, 26, 0.4195,291.771, 75.90, 45.88, 60.89,  0.00,  0.76
1997, 27, 0.4054,291.137, 71.36, 52.93, 62.14,  0.00,  0.83
1997, 28, 0.3874,290.454, 65.82, 62.13, 63.98,  0.00,  0.87
1997, 29, 0.3836,290.530, 66.23, 64.52, 65.37,  0.00,  0.69
1997, 30, 0.3846,290.750, 67.87, 64.87, 66.37,  0.00,  0.33
1997, 31, 0.3873,290.936, 71.02, 64.54, 67.78,  0.00,  0.11
1997, 32, 0.3902,290.904, 75.02, 64.58, 69.80,  0.00,  0.04
1997, 33, 0.3920,290.643, 79.25, 64.19, 71.72,  0.00,  0.04
1997, 34, 0.3922,290.222, 81.83, 60.13, 70.98,  0.00,  0.07
1997, 35, 0.3898,289.485, 84.02, 53.85, 68.93,  0.00,  0.07
1997, 36, 0.3802,288.532, 85.64, 47.38, 66.51,  0.00,  0.11
1997, 37, 0.3654,287.236, 86.01, 44.28, 65.14,  0.00,  0.22
1997, 38, 0.3430,285.757, 84.28, 45.26, 64.77,  0.00,  0.33
1997, 39, 0.3103,283.968, 79.76, 47.14, 63.45,  0.00,  0.69
1997, 40, 0.2709,281.529, 72.22, 51.61, 61.92,  0.00,  0.62
1997, 41, 0.2339,279.067, 64.46, 54.01, 59.23,  0.00,  1.34
1997, 42, 0.2065,276.773, 60.93, 52.58, 56.75,  0.00,  2.28
1997, 43, 0.1803,274.259, 57.53, 52.10, 54.81,  0.00,  3.15
1997, 44, 0.1486,271.256, 50.68, 53.56, 52.12,  0.07,  6.12
1997, 45, 0.1168,267.482, 43.24, 58.83, 51.03,  0.00,  7.10
1997, 46, 0.0868,263.643, 34.50, 63.96, 49.23,  0.00, 10.19
1997, 47, 0.0673,260.959, 30.37, 64.68, 47.53,  0.07, 14.43
1997, 48, 0.0590,258.943, 32.35, 64.83, 48.59,  0.07, 13.23
1997, 49, 0.0543,257.410, 32.30, 65.09, 48.69,  0.22, 14.28
1997, 50, 0.0511,256.244, 31.00, 65.84, 48.42,  0.14, 14.93
1997, 51, 0.0534,256.298, 36.72, 60.96, 48.83,  0.29, 15.01
1997, 52, 0.0588,257.307, 47.78, 51.26, 49.52,  0.22, 12.83
1998,  1, 0.0662,258.869, 61.78, 39.24, 50.51,  0.22, 11.49
1998,  2, 0.0750,261.075, 71.34, 28.80, 50.06,  0.04,  9.79
1998,  3, 0.0817,263.062, 77.11, 21.72, 49.42,  0.00,  7.90
1998,  4, 0.0883,264.915, 80.00, 18.71, 49.35,  0.00,  5.69
1998,  5, 0.0935,266.332, 77.83, 19.78, 48.81,  0.00,  5.44
1998,  6, 0.0970,267.307, 72.66, 23.63, 48.14,  0.00,  5.73
1998,  7, 0.0947,267.590, 63.40, 29.92, 46.66,  0.00,  5.65
1998,  8, 0.0920,268.137, 55.16, 34.94, 45.05,  0.00,  7.03
1998,  9, 0.0919,268.667, 49.70, 40.52, 45.11,  0.00,  7.10
1998, 10, 0.0963,269.195, 47.46, 45.48, 46.47,  0.00,  5.22
1998, 11, 0.0980,269.642, 42.16, 51.60, 46.88,  0.00,  5.29
1998, 12, 0.1022,270.594, 38.05, 56.90, 47.47,  0.00,  5.33
1998, 13, 0.1142,272.284, 38.40, 57.38, 47.89,  0.00,  5.51
1998, 14, 0.1346,274.753, 43.32, 53.00, 48.16,  0.00,  5.26
1998, 15, 0.1676,278.025, 53.97, 44.37, 49.17,  0.00,  4.10
1998, 16, 0.2094,281.165, 58.76, 54.56, 56.66,  0.00,  1.12
1998, 17, 0.2509,283.702, 65.12, 53.52, 59.32,  0.00,  0.69
1998, 18, 0.2815,285.249, 64.69, 57.48, 61.09,  0.00,  0.83
1998, 19, 0.3097,286.733, 63.49, 59.94, 61.72,  0.00,  1.23
1998, 20, 0.3299,287.687, 48.32, 63.52, 55.92,  0.00,  2.46
1998, 21, 0.3474,288.413, 50.25, 62.47, 56.36,  0.00,  3.30
1998, 22, 0.3563,289.046, 51.08, 59.44, 55.26,  0.00,  5.26
1998, 23, 0.3621,289.889, 52.81, 55.04, 53.93,  0.11, 10.87
1998, 24, 0.3591,290.227, 52.31, 54.27, 53.29,  0.33, 16.02
1998, 25, 0.3568,290.020, 52.28, 58.33, 55.31,  0.33, 15.55
1998, 26, 0.3528,289.665, 51.44, 62.54, 56.99,  0.36, 14.82
1998, 27, 0.3488,289.690, 51.38, 64.32, 57.85,  0.40, 16.02
1998, 28, 0.3508,290.609, 53.76, 60.14, 56.95,  1.30, 18.52
1998, 29, 0.3538,291.991, 56.29, 50.73, 53.51,  2.57, 24.94
1998, 30, 0.4209,292.738, 84.87, 45.78, 65.33,  0.00,  0.40
1998, 31, 0.4173,292.422, 85.33, 49.99, 67.66,  0.00,  0.14
1998, 32, 0.4054,291.552, 82.71, 57.82, 70.26,  0.00,  0.07
1998, 33, 0.3885,290.166, 77.82, 67.71, 72.76,  0.00,  0.11
1998, 34, 0.3779,289.141, 74.99, 69.49, 72.24,  0.00,  0.18
1998, 35, 0.3712,288.930, 75.47, 58.44, 66.95,  0.00,  0.18
1998, 36, 0.3553,288.044, 74.52, 51.63, 63.08,  0.00,  0.44
1998, 37, 0.3337,286.548, 72.00, 50.69, 61.34,  0.00,  0.69
1998, 38, 0.3099,284.898, 69.52, 53.24, 61.38,  0.00,  0.83
1998, 39, 0.2834,282.960, 67.33, 55.94, 61.63,  0.00,  0.73
1998, 40, 0.2504,280.794, 62.10, 57.09, 59.59,  0.00,  0.91
1998, 41, 0.2190,278.697, 56.58, 56.09, 56.33,  0.00,  2.21
1998, 42, 0.1951,276.529, 54.56, 53.19, 53.88,  0.00,  3.55
1998, 43, 0.1744,274.087, 53.82, 52.23, 53.02,  0.00,  3.81
1998, 44, 0.1437,270.573, 47.03, 57.67, 52.35,  0.00,  4.17
1998, 45, 0.1133,266.956, 39.80, 62.03, 50.91,  0.00,  5.33
1998, 46, 0.0899,263.321, 35.48, 65.80, 50.63,  0.00,  5.18
1998, 47, 0.0811,261.339, 41.59, 62.52, 52.05,  0.00,  4.28
1998, 48, 0.0760,260.515, 48.64, 55.90, 52.27,  0.04,  5.00
1998, 49, 0.0685,259.712, 46.75, 51.57, 49.16,  0.07, 10.00
1998, 50, 0.0629,258.463, 43.49, 52.47, 47.97,  0.18, 13.12
1998, 51, 0.0594,258.284, 42.25, 48.92, 45.58,  0.18, 19.10
1998, 52, 0.0577,258.548, 43.95, 43.71, 43.83,  0.29, 23.31
1999,  1, 0.0567,258.760, 46.35, 38.96, 42.65,  0.65, 28.20
1999,  2, 0.0572,258.896, 47.13, 38.78, 42.96,  0.36, 27.26
1999,  3, 0.0590,259.056, 49.87, 40.55, 45.21,  0.14, 21.24
1999,  4, 0.0620,259.179, 51.74, 45.73, 48.73,  0.11, 12.14
1999,  5, 0.0638,259.376, 49.52, 52.23, 50.88,  0.04,  8.73
1999,  6, 0.0670,259.792, 47.11, 57.38, 52.24,  0.00,  6.31
1999,  7, 0.0722,261.015, 46.05, 58.36, 52.20,  0.00,  3.99
1999,  8, 0.0816,263.457, 47.88, 54.28, 51.08,  0.00,  3.12
1999,  9, 0.0940,266.678, 50.96, 48.10, 49.53,  0.00,  3.12
1999, 10, 0.1128,270.200, 57.33, 40.41, 48.87,  0.00,  2.57
1999, 11, 0.1418,273.799, 66.90, 33.13, 50.01,  0.00,  1.12
1999, 12, 0.1694,277.446, 74.44, 27.71, 51.07,  0.00,  0.80
1999, 13, 0.1927,280.250, 79.87, 23.11, 51.49,  0.00,  1.01
1999, 14, 0.2152,282.245, 84.40, 19.93, 52.16,  0.00,  1.45
1999, 15, 0.2382,283.926, 87.59, 18.20, 52.90,  0.00,  1.23
1999, 16, 0.2678,285.630, 87.90, 26.46, 57.18,  0.00,  0.65
1999, 17, 0.3012,286.925, 88.25, 32.19, 60.22,  0.00,  0.36
1999, 18, 0.3396,288.184, 90.16, 37.27, 63.72,  0.00,  0.11
1999, 19, 0.3764,289.798, 92.44, 38.42, 65.43,  0.00,  0.11
1999, 20, 0.4090,291.547, 76.13, 38.02, 57.08,  0.00,  0.87
1999, 21, 0.4345,293.324, 82.32, 28.70, 55.51,  0.00,  1.30
1999, 22, 0.4454,294.426, 84.99, 22.21, 53.60,  0.00,  1.96
1999, 23, 0.4448,294.940, 84.75, 19.70, 52.22,  0.00,  2.83
1999, 24, 0.4461,295.669, 85.53, 14.06, 49.79,  0.00,  4.49
1999, 25, 0.4437,296.208, 84.66,  9.77, 47.21,  0.04,  7.47
1999, 26, 0.4350,296.192, 81.19,  9.53, 45.36,  0.07, 12.18
1999, 27, 0.4209,295.775, 76.77, 13.09, 44.93,  0.07, 14.50
1999, 28, 0.4035,295.327, 71.69, 18.18, 44.94,  0.18, 17.54
1999, 29, 0.3845,294.737, 65.79, 25.00, 45.39,  0.25, 18.38
1999, 30, 0.3623,293.844, 57.22, 34.99, 46.11,  0.40, 16.27
1999, 31, 0.3435,292.715, 50.15, 46.80, 48.48,  0.25, 11.60
